week,origin_state,dest_state,count
2020-03-14,Washington,Georgia,55
2020-03-14,Indiana,North Carolina,13
2020-03-14,California,Montana,3
2020-03-14,California,Arizona,751
2020-03-14,Massachusetts,Minnesota,58
2020-03-14,New Jersey,Georgia,132
2020-03-14,Washington,Hawaii,122
2020-03-14,North Carolina,Arizona,58
2020-03-14,Washington,Nebraska,7
2020-03-14,Texas,Virginia,21
2020-03-14,California,Pennsylvania,130
2020-03-14,Missouri,Connecticut,7
2020-03-14,Maryland,Connecticut,28
2020-03-14,Georgia,Maryland,130
2020-03-14,Utah,New Jersey,28
2020-03-14,New York,North Carolina,274
2020-03-14,Florida,South Dakota,8
2020-03-14,Washington,New Jersey,34
2020-03-14,Michigan,Massachusetts,65
2020-03-14,Nebraska,Illinois,40
2020-03-14,Mississippi,Georgia,34
2020-03-14,Florida,Texas,977
2020-03-14,New York,Maryland,98
2020-03-14,Indiana,Colorado,25
2020-03-14,Ohio,Colorado,79
2020-03-14,Maryland,Washington,8
2020-03-14,Kansas,Arizona,10
2020-03-14,Massachusetts,New Jersey,107
2020-03-14,Maryland,Illinois,74
2020-03-14,Louisiana,Arizona,17
2020-03-14,Indiana,Louisiana,3
2020-03-14,Vermont,Georgia,7
2020-03-14,Wisconsin,Illinois,12
2020-03-14,South Dakota,Florida,8
2020-03-14,Oklahoma,Florida,8
2020-03-14,New York,New York,138
2020-03-14,Nebraska,Missouri,15
2020-03-14,Ohio,Texas,84
2020-03-14,South Carolina,Michigan,14
2020-03-14,New Jersey,Colorado,70
2020-03-14,Pennsylvania,Missouri,34
2020-03-14,Alabama,Colorado,3
2020-03-14,Texas,Pennsylvania,133
2020-03-14,Texas,Washington,136
2020-03-14,Missouri,South Carolina,1
2020-03-14,District of Columbia,Florida,408
2020-03-14,New York,Massachusetts,272
2020-03-14,Arizona,District of Columbia,35
2020-03-14,Georgia,Michigan,135
2020-03-14,Alaska,Hawaii,15
2020-03-14,Colorado,Washington,149
2020-03-14,Georgia,Tennessee,211
2020-03-14,New York,Oregon,21
2020-03-14,Idaho,California,42
2020-03-14,Washington,Arizona,195
2020-03-14,South Carolina,Pennsylvania,16
2020-03-14,Florida,Oklahoma,8
2020-03-14,Arkansas,Texas,29
2020-03-14,New York,Louisiana,62
2020-03-14,Michigan,Minnesota,74
2020-03-14,Kentucky,Texas,21
2020-03-14,Arizona,Hawaii,40
2020-03-14,Connecticut,Florida,166
2020-03-14,Massachusetts,South Carolina,21
2020-03-14,New York,Pennsylvania,24
2020-03-14,Nevada,Tennessee,35
2020-03-14,District of Columbia,Rhode Island,13
2020-03-14,Hawaii,Utah,12
2020-03-14,Massachusetts,Hawaii,5
2020-03-14,New York,Ohio,11
2020-03-14,Nevada,Iowa,18
2020-03-14,Wisconsin,North Carolina,7
2020-03-14,Texas,Hawaii,41
2020-03-14,Indiana,Maryland,24
2020-03-14,California,North Carolina,137
2020-03-14,Michigan,South Carolina,14
2020-03-14,Rhode Island,Georgia,20
2020-03-14,Colorado,New Mexico,39
2020-03-14,District of Columbia,California,187
2020-03-14,Mississippi,Florida,2
2020-03-14,Texas,Missouri,264
2020-03-14,Georgia,South Dakota,7
2020-03-14,Oregon,Nevada,79
2020-03-14,Pennsylvania,Massachusetts,161
2020-03-14,Arizona,Colorado,229
2020-03-14,South Carolina,Maryland,34
2020-03-14,New Jersey,District of Columbia,24
2020-03-14,Oregon,New Jersey,18
2020-03-14,Nevada,Kansas,9
2020-03-14,Utah,Georgia,71
2020-03-14,New York,Minnesota,72
2020-03-14,Rhode Island,Illinois,8
2020-03-14,Michigan,Georgia,135
2020-03-14,Texas,California,1147
2020-03-14,Georgia,Massachusetts,133
2020-03-14,Kansas,Texas,14
2020-03-14,Michigan,Michigan,40
2020-03-14,Wyoming,Utah,21
2020-03-14,Missouri,California,121
2020-03-14,Texas,Texas,2054
2020-03-14,Arkansas,Tennessee,2
2020-03-14,Oregon,New Mexico,2
2020-03-14,Louisiana,District of Columbia,35
2020-03-14,New York,Nevada,67
2020-03-14,District of Columbia,Colorado,92
2020-03-14,Illinois,Colorado,186
2020-03-14,Texas,Montana,7
2020-03-14,Louisiana,Utah,7
2020-03-14,Oregon,New York,21
2020-03-14,California,Oklahoma,9
2020-03-14,Maryland,Georgia,123
2020-03-14,Ohio,Utah,26
2020-03-14,Nebraska,Minnesota,7
2020-03-14,Arizona,Kentucky,7
2020-03-14,District of Columbia,South Carolina,7
2020-03-14,New York,Missouri,33
2020-03-14,Alabama,Maryland,7
2020-03-14,Arizona,Washington,198
2020-03-14,Hawaii,Alaska,15
2020-03-14,Tennessee,New York,30
2020-03-14,Arizona,California,742
2020-03-14,Montana,Illinois,17
2020-03-14,Utah,Michigan,34
2020-03-14,Indiana,Georgia,83
2020-03-14,Missouri,Arkansas,13
2020-03-14,Oregon,North Carolina,7
2020-03-14,Colorado,Illinois,184
2020-03-14,Nebraska,Tennessee,1
2020-03-14,California,Oregon,437
2020-03-14,Missouri,Arizona,97
2020-03-14,Indiana,Florida,240
2020-03-14,Nevada,South Dakota,8
2020-03-14,Montana,Georgia,5
2020-03-14,Texas,Oklahoma,148
2020-03-14,Mississippi,Tennessee,2
2020-03-14,New York,Michigan,101
2020-03-14,California,Ohio,76
2020-03-14,Washington,New York,61
2020-03-14,Utah,Oregon,44
2020-03-14,Massachusetts,Pennsylvania,161
2020-03-14,District of Columbia,Washington,49
2020-03-14,Ohio,District of Columbia,16
2020-03-14,Virginia,North Carolina,65
2020-03-14,Georgia,Georgia,154
2020-03-14,Massachusetts,Florida,489
2020-03-14,Missouri,Colorado,97
2020-03-14,Tennessee,Oklahoma,7
2020-03-14,South Carolina,Ohio,10
2020-03-14,Indiana,Illinois,6
2020-03-14,Oklahoma,District of Columbia,7
2020-03-14,Florida,Iowa,41
2020-03-14,Florida,Michigan,464
2020-03-14,Texas,Colorado,527
2020-03-14,Florida,Ohio,480
2020-03-14,Michigan,Tennessee,59
2020-03-14,Kentucky,Arizona,7
2020-03-14,Colorado,Oregon,73
2020-03-14,Missouri,Tennessee,40
2020-03-14,New York,New Jersey,3
2020-03-14,Illinois,Georgia,205
2020-03-14,Georgia,Oregon,21
2020-03-14,Hawaii,District of Columbia,7
2020-03-14,New York,New Mexico,7
2020-03-14,Maryland,Florida,393
2020-03-14,Arizona,Nevada,192
2020-03-14,District of Columbia,Connecticut,7
2020-03-14,Ohio,Florida,480
2020-03-14,Tennessee,Wisconsin,16
2020-03-14,Michigan,Utah,34
2020-03-14,Minnesota,Wisconsin,50
2020-03-14,Louisiana,Illinois,61
2020-03-14,Idaho,Arizona,29
2020-03-14,Nevada,Maryland,35
2020-03-14,New York,Georgia,369
2020-03-14,California,New Jersey,247
2020-03-14,Colorado,Tennessee,64
2020-03-14,Arizona,South Dakota,17
2020-03-14,Oregon,Michigan,7
2020-03-14,Indiana,Missouri,7
2020-03-14,Illinois,Wisconsin,12
2020-03-14,Nevada,Texas,402
2020-03-14,Rhode Island,Florida,97
2020-03-14,Arizona,Arkansas,8
2020-03-14,District of Columbia,Virginia,7
2020-03-14,Pennsylvania,Colorado,75
2020-03-14,New York,Vermont,21
2020-03-14,Tennessee,Virginia,3
2020-03-14,Nevada,California,1017
2020-03-14,California,Alaska,7
2020-03-14,District of Columbia,Hawaii,7
2020-03-14,South Carolina,Florida,27
2020-03-14,District of Columbia,Pennsylvania,22
2020-03-14,Louisiana,Ohio,7
2020-03-14,New York,Utah,55
2020-03-14,California,Tennessee,108
2020-03-14,District of Columbia,Arizona,35
2020-03-14,Tennessee,Massachusetts,37
2020-03-14,Pennsylvania,Maryland,14
2020-03-14,Hawaii,Oregon,49
2020-03-14,Washington,Florida,68
2020-03-14,Colorado,Wisconsin,41
2020-03-14,Wyoming,Georgia,7
2020-03-14,Illinois,Wyoming,15
2020-03-14,Michigan,Rhode Island,7
2020-03-14,Maryland,Texas,137
2020-03-14,Colorado,New York,125
2020-03-14,Georgia,Colorado,138
2020-03-14,Wisconsin,New York,11
2020-03-14,Illinois,Hawaii,19
2020-03-14,Nevada,Pennsylvania,48
2020-03-14,Pennsylvania,North Carolina,155
2020-03-14,Washington,Maryland,9
2020-03-14,Washington,California,824
2020-03-14,Virginia,District of Columbia,7
2020-03-14,Nebraska,Georgia,34
2020-03-14,Tennessee,Michigan,58
2020-03-14,District of Columbia,Illinois,166
2020-03-14,Missouri,Texas,266
2020-03-14,Indiana,Nevada,36
2020-03-14,Missouri,Georgia,155
2020-03-14,Colorado,New Jersey,70
2020-03-14,California,Nevada,1014
2020-03-14,Maryland,Wisconsin,12
2020-03-14,Nevada,North Carolina,51
2020-03-14,Illinois,Florida,889
2020-03-14,Ohio,Arizona,61
2020-03-14,South Dakota,Nevada,8
2020-03-14,New York,District of Columbia,48
2020-03-14,Idaho,Colorado,25
2020-03-14,Illinois,Washington,107
2020-03-14,Kansas,Nevada,9
2020-03-14,Maryland,Colorado,58
2020-03-14,Minnesota,Texas,110
2020-03-14,Hawaii,Texas,41
2020-03-14,Maryland,Kentucky,18
2020-03-14,Louisiana,New Jersey,34
2020-03-14,Ohio,South Carolina,9
2020-03-14,Arizona,New Mexico,53
2020-03-14,Maryland,Oklahoma,6
2020-03-14,New York,Washington,61
2020-03-14,Washington,Oklahoma,7
2020-03-14,South Carolina,North Carolina,34
2020-03-14,New Jersey,Florida,747
2020-03-14,Arizona,Maryland,28
2020-03-14,Ohio,Wisconsin,11
2020-03-14,Connecticut,Georgia,46
2020-03-14,Massachusetts,Tennessee,37
2020-03-14,New York,Florida,1350
2020-03-14,Virginia,Illinois,12
2020-03-14,Minnesota,Utah,42
2020-03-14,Oregon,Minnesota,22
2020-03-14,Washington,South Carolina,5
2020-03-14,Montana,New Jersey,7
2020-03-14,Wisconsin,Maryland,13
2020-03-14,Hawaii,Georgia,7
2020-03-14,Washington,Colorado,145
2020-03-14,Texas,Nebraska,36
2020-03-14,Washington,Idaho,26
2020-03-14,Ohio,Georgia,240
2020-03-14,Florida,Louisiana,122
2020-03-14,District of Columbia,Georgia,199
2020-03-14,Montana,Colorado,60
2020-03-14,Texas,Indiana,60
2020-03-14,Colorado,Maryland,62
2020-03-14,New York,Hawaii,7
2020-03-14,Indiana,Arizona,38
2020-03-14,Colorado,Idaho,25
2020-03-14,Arizona,Wisconsin,55
2020-03-14,Pennsylvania,Arizona,76
2020-03-14,Georgia,Wyoming,7
2020-03-14,Missouri,Pennsylvania,39
2020-03-14,Washington,New Mexico,8
2020-03-14,New York,South Carolina,51
2020-03-14,Indiana,California,35
2020-03-14,Ohio,Washington,11
2020-03-14,Nevada,Kentucky,2
2020-03-14,Ohio,Tennessee,29
2020-03-14,Oklahoma,Georgia,58
2020-03-14,Florida,Washington,68
2020-03-14,Arizona,New Jersey,55
2020-03-14,Virginia,Georgia,170
2020-03-14,Utah,New Mexico,9
2020-03-14,Missouri,District of Columbia,40
2020-03-14,California,New York,492
2020-03-14,Arizona,Iowa,42
2020-03-14,Michigan,Texas,146
2020-03-14,New York,Illinois,316
2020-03-14,Virginia,Nevada,3
2020-03-14,Illinois,Minnesota,148
2020-03-14,Oregon,Missouri,8
2020-03-14,Utah,Washington,98
2020-03-14,Colorado,Wyoming,14
2020-03-14,Arizona,Minnesota,111
2020-03-14,Ohio,California,76
2020-03-14,Georgia,Minnesota,92
2020-03-14,Georgia,Maine,7
2020-03-14,Florida,Arizona,90
2020-03-14,Missouri,Florida,206
2020-03-14,Minnesota,Washington,68
2020-03-14,Arizona,Indiana,39
2020-03-14,Wisconsin,Georgia,96
2020-03-14,Tennessee,Maryland,49
2020-03-14,Utah,Missouri,42
2020-03-14,Utah,Hawaii,12
2020-03-14,Florida,Missouri,222
2020-03-14,Texas,Wyoming,10
2020-03-14,Georgia,Arizona,95
2020-03-14,New York,Texas,337
2020-03-14,Florida,District of Columbia,408
2020-03-14,Oregon,Texas,50
2020-03-14,Indiana,Minnesota,7
2020-03-14,Florida,North Dakota,7
2020-03-14,Michigan,Missouri,72
2020-03-14,Nevada,Arkansas,9
2020-03-14,Indiana,Michigan,7
2020-03-14,Tennessee,District of Columbia,39
2020-03-14,Tennessee,Utah,13
2020-03-14,Tennessee,Ohio,29
2020-03-14,Nevada,Arizona,194
2020-03-14,Colorado,Louisiana,55
2020-03-14,Maryland,Indiana,25
2020-03-14,Tennessee,California,98
2020-03-14,Utah,Florida,49
2020-03-14,Maryland,Pennsylvania,19
2020-03-14,New Jersey,California,247
2020-03-14,California,New Mexico,42
2020-03-14,Nevada,Louisiana,16
2020-03-14,South Carolina,Indiana,2
2020-03-14,Massachusetts,Michigan,65
2020-03-14,New York,Tennessee,30
2020-03-14,Illinois,Michigan,79
2020-03-14,Hawaii,Arizona,40
2020-03-14,New Mexico,Colorado,33
2020-03-14,West Virginia,Georgia,7
2020-03-14,New Jersey,South Carolina,20
2020-03-14,Arizona,Arizona,42
2020-03-14,Wyoming,New Jersey,7
2020-03-14,Nevada,Oklahoma,26
2020-03-14,Alabama,Nevada,7
2020-03-14,Utah,Nevada,89
2020-03-14,Utah,Colorado,108
2020-03-14,Idaho,Texas,7
2020-03-14,Alabama,Illinois,13
2020-03-14,Michigan,Maryland,66
2020-03-14,Oklahoma,Missouri,25
2020-03-14,Colorado,Utah,103
2020-03-14,Ohio,Louisiana,7
2020-03-14,Georgia,Nevada,102
2020-03-14,North Carolina,Wisconsin,7
2020-03-14,Texas,Louisiana,243
2020-03-14,Arizona,Illinois,238
2020-03-14,Illinois,Pennsylvania,145
2020-03-14,Maryland,Nevada,36
2020-03-14,Colorado,Colorado,2
2020-03-14,Texas,New York,337
2020-03-14,Massachusetts,New York,266
2020-03-14,District of Columbia,Utah,14
2020-03-14,Illinois,Connecticut,36
2020-03-14,New Jersey,Massachusetts,107
2020-03-14,Iowa,Florida,41
2020-03-14,Arizona,North Dakota,42
2020-03-14,Washington,District of Columbia,50
2020-03-14,Minnesota,Minnesota,14
2020-03-14,Kansas,Missouri,13
2020-03-14,Colorado,North Carolina,75
2020-03-14,Maryland,North Carolina,126
2020-03-14,California,Louisiana,87
2020-03-14,Michigan,Connecticut,19
2020-03-14,Montana,Minnesota,34
2020-03-14,Alaska,Washington,191
2020-03-14,Illinois,Maryland,70
2020-03-14,Florida,New Jersey,747
2020-03-14,Georgia,Kansas,20
2020-03-14,Arkansas,Florida,9
2020-03-14,Colorado,Michigan,74
2020-03-14,Kentucky,Colorado,7
2020-03-14,District of Columbia,Missouri,40
2020-03-14,Wisconsin,Florida,126
2020-03-14,Florida,Massachusetts,490
2020-03-14,Oregon,California,435
2020-03-14,Indiana,Washington,13
2020-03-14,Nevada,Ohio,58
2020-03-14,Connecticut,Colorado,13
2020-03-14,Florida,Maine,23
2020-03-14,Colorado,South Carolina,3
2020-03-14,District of Columbia,Ohio,16
2020-03-14,Maryland,Minnesota,39
2020-03-14,Minnesota,Idaho,7
2020-03-14,Colorado,Arizona,227
2020-03-14,Georgia,Indiana,87
2020-03-14,South Dakota,Colorado,10
2020-03-14,Utah,Minnesota,42
2020-03-14,Georgia,Hawaii,7
2020-03-14,Colorado,Indiana,25
2020-03-14,California,Colorado,618
2020-03-14,Illinois,Alabama,12
2020-03-14,Hawaii,Illinois,19
2020-03-14,Massachusetts,Oregon,9
2020-03-14,Iowa,Missouri,13
2020-03-14,Kentucky,Florida,61
2020-03-14,Minnesota,Michigan,74
2020-03-14,Maine,Florida,23
2020-03-14,Colorado,Pennsylvania,75
2020-03-14,New Mexico,California,47
2020-03-14,North Carolina,Minnesota,72
2020-03-14,Arizona,Kansas,10
2020-03-14,Minnesota,Hawaii,6
2020-03-14,Washington,Oregon,50
2020-03-14,California,Kentucky,5
2020-03-14,Alaska,Oregon,14
2020-03-14,Nevada,Nevada,153
2020-03-14,Pennsylvania,California,130
2020-03-14,Kentucky,Louisiana,2
2020-03-14,Missouri,Michigan,72
2020-03-14,New Jersey,Montana,7
2020-03-14,Pennsylvania,District of Columbia,22
2020-03-14,North Carolina,Michigan,92
2020-03-14,Kentucky,Georgia,71
2020-03-14,Florida,California,308
2020-03-14,Massachusetts,Washington,40
2020-03-14,Missouri,Wisconsin,24
2020-03-14,Illinois,South Carolina,25
2020-03-14,Maryland,Rhode Island,28
2020-03-14,Illinois,North Carolina,100
2020-03-14,District of Columbia,Nevada,27
2020-03-14,District of Columbia,Minnesota,40
2020-03-14,Georgia,North Dakota,1
2020-03-14,Texas,District of Columbia,226
2020-03-14,Connecticut,Michigan,19
2020-03-14,Indiana,Utah,7
2020-03-14,Georgia,Texas,481
2020-03-14,Florida,Vermont,3
2020-03-14,California,Maryland,79
2020-03-14,Colorado,Virginia,9
2020-03-14,New Mexico,Georgia,13
2020-03-14,South Carolina,Colorado,3
2020-03-14,Kentucky,California,5
2020-03-14,Utah,North Carolina,22
2020-03-14,District of Columbia,New Jersey,24
2020-03-14,Kentucky,Maryland,19
2020-03-14,Georgia,Nebraska,34
2020-03-14,Missouri,Maryland,37
2020-03-14,Pennsylvania,Florida,594
2020-03-14,Nebraska,Washington,7
2020-03-14,New Mexico,Illinois,8
2020-03-14,Tennessee,Pennsylvania,51
2020-03-14,Nevada,Wisconsin,25
2020-03-14,Arizona,Massachusetts,36
2020-03-14,Oregon,Colorado,78
2020-03-14,Minnesota,Alaska,7
2020-03-14,North Carolina,Maryland,131
2020-03-14,Virginia,Colorado,9
2020-03-14,Ohio,Nevada,58
2020-03-14,Virginia,Maryland,31
2020-03-14,New Jersey,Oregon,18
2020-03-14,Florida,Pennsylvania,581
2020-03-14,Colorado,Minnesota,104
2020-03-14,Washington,Pennsylvania,24
2020-03-14,Hawaii,California,613
2020-03-14,Texas,Idaho,7
2020-03-14,Wisconsin,Minnesota,50
2020-03-14,Utah,New York,55
2020-03-14,Florida,Wisconsin,126
2020-03-14,South Carolina,New York,50
2020-03-14,Illinois,Kentucky,19
2020-03-14,Louisiana,Florida,117
2020-03-14,Colorado,Alaska,7
2020-03-14,Hawaii,Minnesota,6
2020-03-14,Maryland,South Carolina,35
2020-03-14,Washington,Michigan,34
2020-03-14,Michigan,Indiana,7
2020-03-14,Illinois,Rhode Island,7
2020-03-14,California,District of Columbia,187
2020-03-14,North Dakota,Arizona,42
2020-03-14,Missouri,Massachusetts,18
2020-03-14,California,Hawaii,613
2020-03-14,Minnesota,Missouri,61
2020-03-14,Massachusetts,Louisiana,21
2020-03-14,Arizona,Oklahoma,29
2020-03-14,Colorado,Kansas,11
2020-03-14,Pennsylvania,Utah,14
2020-03-14,North Carolina,Massachusetts,154
2020-03-14,Massachusetts,Colorado,59
2020-03-14,Michigan,Pennsylvania,30
2020-03-14,Florida,Virginia,87
2020-03-14,Illinois,Nevada,167
2020-03-14,Louisiana,Tennessee,29
2020-03-14,Colorado,Nebraska,32
2020-03-14,Missouri,Nevada,66
2020-03-14,Maryland,Michigan,61
2020-03-14,Rhode Island,North Carolina,26
2020-03-14,Georgia,California,318
2020-03-14,Connecticut,Pennsylvania,18
2020-03-14,Minnesota,Montana,34
2020-03-14,Arizona,Alaska,5
2020-03-14,Minnesota,Arizona,111
2020-03-14,Georgia,Washington,54
2020-03-14,Oklahoma,California,9
2020-03-14,North Carolina,Oregon,7
2020-03-14,New Jersey,Louisiana,34
2020-03-14,New Jersey,Nevada,61
2020-03-14,Minnesota,Connecticut,7
2020-03-14,New Hampshire,Illinois,7
2020-03-14,Florida,Arkansas,9
2020-03-14,Massachusetts,Ohio,44
2020-03-14,Nevada,Nebraska,25
2020-03-14,Maryland,Missouri,42
2020-03-14,Florida,Maryland,382
2020-03-14,Colorado,Massachusetts,55
2020-03-14,Washington,Missouri,27
2020-03-14,Minnesota,Colorado,108
2020-03-14,Texas,Georgia,480
2020-03-14,Georgia,New Jersey,124
2020-03-14,Michigan,Arizona,72
2020-03-14,Louisiana,North Carolina,46
2020-03-14,South Carolina,Texas,28
2020-03-14,Utah,Wyoming,21
2020-03-14,Texas,North Carolina,243
2020-03-14,Connecticut,Missouri,7
2020-03-14,Texas,Arizona,414
2020-03-14,New Jersey,Minnesota,7
2020-03-14,Georgia,Virginia,170
2020-03-14,South Carolina,Massachusetts,21
2020-03-14,North Carolina,New Jersey,99
2020-03-14,Tennessee,New Jersey,31
2020-03-14,Arizona,Ohio,61
2020-03-14,Massachusetts,Missouri,14
2020-03-14,South Carolina,Connecticut,7
2020-03-14,District of Columbia,North Carolina,86
2020-03-14,Ohio,Minnesota,14
2020-03-14,Texas,Utah,163
2020-03-14,Louisiana,Kentucky,2
2020-03-14,Colorado,Arkansas,6
2020-03-14,Wisconsin,Texas,38
2020-03-14,Utah,Louisiana,7
2020-03-14,Georgia,New Hampshire,5
2020-03-14,Arizona,Florida,92
2020-03-14,District of Columbia,Nebraska,7
2020-03-14,Tennessee,Iowa,5
2020-03-14,Texas,Kansas,14
2020-03-14,Iowa,Arizona,42
2020-03-14,New Jersey,Washington,33
2020-03-14,Tennessee,Colorado,59
2020-03-14,Hawaii,New Jersey,7
2020-03-14,Missouri,Missouri,37
2020-03-14,Minnesota,Louisiana,18
2020-03-14,Illinois,Louisiana,60
2020-03-14,Illinois,Ohio,128
2020-03-14,North Carolina,Virginia,65
2020-03-14,New Jersey,Texas,150
2020-03-14,Illinois,Oklahoma,8
2020-03-14,Oregon,Alaska,13
2020-03-14,Florida,New Hampshire,32
2020-03-14,Oklahoma,Nevada,27
2020-03-14,Ohio,Michigan,7
2020-03-14,New Jersey,Missouri,5
2020-03-14,North Carolina,North Carolina,142
2020-03-14,Michigan,California,121
2020-03-14,Colorado,Montana,60
2020-03-14,Connecticut,Maryland,28
2020-03-14,Missouri,Washington,27
2020-03-14,Oklahoma,Washington,7
2020-03-14,Georgia,North Carolina,268
2020-03-14,Colorado,California,618
2020-03-14,Oregon,Washington,50
2020-03-14,Michigan,Louisiana,37
2020-03-14,Missouri,Nebraska,15
2020-03-14,North Carolina,Ohio,14
2020-03-14,Pennsylvania,Georgia,224
2020-03-14,Nebraska,Arizona,41
2020-03-14,Florida,South Carolina,27
2020-03-14,Connecticut,Minnesota,7
2020-03-14,Connecticut,District of Columbia,7
2020-03-14,Kentucky,Illinois,18
2020-03-14,New Jersey,Utah,28
2020-03-14,Pennsylvania,New York,24
2020-03-14,California,Illinois,516
2020-03-14,Georgia,Pennsylvania,231
2020-03-14,Alaska,Colorado,7
2020-03-14,Texas,Illinois,444
2020-03-14,Minnesota,Indiana,7
2020-03-14,Arizona,Texas,406
2020-03-14,North Carolina,New York,274
2020-03-14,Maryland,New York,97
2020-03-14,Iowa,Colorado,44
2020-03-14,Florida,Rhode Island,97
2020-03-14,Louisiana,Missouri,23
2020-03-14,Wisconsin,Tennessee,11
2020-03-14,Missouri,North Carolina,75
2020-03-14,Washington,Texas,136
2020-03-14,Massachusetts,Georgia,133
2020-03-14,Utah,Indiana,7
2020-03-14,Florida,West Virginia,15
2020-03-14,Idaho,Utah,14
2020-03-14,Florida,Tennessee,330
2020-03-14,Tennessee,Georgia,213
2020-03-14,Oklahoma,Texas,148
2020-03-14,Wisconsin,Missouri,18
2020-03-14,New Mexico,Arizona,53
2020-03-14,Washington,Minnesota,68
2020-03-14,Ohio,Missouri,18
2020-03-14,Tennessee,Mississippi,2
2020-03-14,Missouri,Minnesota,60
2020-03-14,Montana,Utah,49
2020-03-14,New Jersey,Wyoming,7
2020-03-14,Washington,Alaska,189
2020-03-14,Texas,Maryland,148
2020-03-14,Iowa,Nevada,18
2020-03-14,Missouri,Ohio,24
2020-03-14,Georgia,New Mexico,13
2020-03-14,Colorado,Iowa,43
2020-03-14,Nevada,District of Columbia,27
2020-03-14,North Carolina,Missouri,75
2020-03-14,Virginia,Massachusetts,24
2020-03-14,Alabama,Georgia,125
2020-03-14,Georgia,Alabama,125
2020-03-14,Florida,Nebraska,16
2020-03-14,Texas,Arkansas,29
2020-03-14,Connecticut,North Carolina,41
2020-03-14,Texas,Wisconsin,38
2020-03-14,Florida,Colorado,292
2020-03-14,Minnesota,Massachusetts,58
2020-03-14,Nevada,New York,67
2020-03-14,Louisiana,Minnesota,18
2020-03-14,Illinois,Oregon,48
2020-03-14,Minnesota,California,167
2020-03-14,New Jersey,Michigan,15
2020-03-14,Wyoming,Texas,10
2020-03-14,North Carolina,Oklahoma,7
2020-03-14,New Hampshire,Florida,32
2020-03-14,Alaska,Minnesota,7
2020-03-14,Texas,Alabama,41
2020-03-14,Missouri,Utah,42
2020-03-14,Nevada,Idaho,18
2020-03-14,Hawaii,Massachusetts,5
